ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_1,Flg22_2,Flg22_3,Flg22_SynCom33_1,Flg22_SynCom33_2,Flg22_SynCom33_3,Flg22_SynCom35_1,Flg22_SynCom35_2,Flg22_SynCom35_3,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Raw_Mock_1,Raw_Mock_2,Raw_Mock_3,Raw_Flg22_1,Raw_Flg22_2,Raw_Flg22_3,Raw_Flg22_SynCom33_1,Raw_Flg22_SynCom33_2,Raw_Flg22_SynCom33_3,Raw_Flg22_SynCom35_1,Raw_Flg22_SynCom35_2,Raw_Flg22_SynCom35_3,Scale_Mock_1,Scale_Mock_2,Scale_Mock_3,Scale_Flg22_1,Scale_Flg22_2,Scale_Flg22_3,Scale_Flg22_SynCom33_1,Scale_Flg22_SynCom33_2,Scale_Flg22_SynCom33_3,Scale_Flg22_SynCom35_1,Scale_Flg22_SynCom35_2,Scale_Flg22_SynCom35_3,cl
AT3G54420.1,EP3,3,20145905,20148266,+,2361,protein_coding,EP3 [Source:UniProtKB/TrEMBL;Acc:A0A178VE44],10.258982818743211,9.622485225595028,9.207150082113165,10.196481181539268,10.280691629407134,9.621785862988625,10.189862917381962,9.781524973459788,9.88571599161091,9.203941114080624,9.169172155205509,8.951621085240992,0.267488061749411,0.7444842694161964,0.30040315114108107,0.4555665597906602,0.7857532947517868,0.20221617951184268,0.016864654572665568,0.1749589735701545,-0.6497974879907469,1058,857,620,1102,1222,812,1127,796,1011,557,574,593,0.8230460692814426,-0.01564726367455214,-1.0045543279062474,1.006640629729521,1.5073530673151896,-0.20341442776917784,1.110955720893202,-0.2701760861139336,0.6269336978937224,-1.2674283576387233,-1.1964940956474204,-1.117214626363023,9
AT3G21710.2,VUP1,3,7648316,7649894,+,1578,protein_coding,Vascular-related unknown protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSZ3],10.235632486785034,9.85919612203463,9.911648650204127,10.393054858875141,10.413578210881134,9.795445813289373,10.6144722404075,10.35746450331733,10.39254088966461,9.712856435795564,9.905637076035328,10.130421090248428,0.2688237219850397,0.7452515119282409,0.2163036956320548,0.02174219645290321,0.17364044119041713,0.4484100704231479,0.6664343639760075,0.9064938314007508,-0.08442672032314666,1041,1010,1011,1263,1340,916,1513,1187,1437,793,957,1344,-0.48227400123647035,-0.618187583403112,-0.6138032743009623,0.4910426194407698,0.8286344203062991,-1.0303126390051867,1.5871198949782024,0.1578351276773903,1.253912403214823,-1.5695826585696036,-0.8505559658170477,0.846171656714898,9
AT3G25740.1,MAP1C,3,9397784,9399805,+,2021,protein_coding,Methionine aminopeptidase [Source:UniProtKB/TrEMBL;Acc:Q24JL4],6.184846188845222,4.526463477511256,5.883959436993268,6.336129812326517,5.7519647753234375,6.258981835442681,6.353509634157763,5.9737556317286735,6.261402878119904,5.077526413516975,5.702163011914527,5.549317408074933,0.2687950495775307,0.7452515119282409,0.46333717535983315,0.20338686325604646,0.5663985971251467,0.532332512858956,0.607759545520342,0.88416757248161,-0.21825821800670206,62,24,61,75,52,78,78,56,81,31,51,55,0.1837303134642757,-1.910795260028466,0.12861121942499304,0.9002785359749504,-0.367460626928551,1.0656358180927985,1.0656358180927985,-0.14698425077142033,1.2309931002106465,-1.5249616017534873,-0.4225797209678337,-0.202103344810703,9
AT1G10410.1,,1,3416430,3419691,-,3261,protein_coding,At1g10410/F14N23_31 [Source:UniProtKB/TrEMBL;Acc:Q8LPT2],11.557119510549619,10.988695854950882,11.11967326019859,11.49710961521215,11.436534405436397,11.254988454716974,11.406238194234648,11.295485104002374,11.29282936497534,10.730962523802573,10.749948891941672,10.704906829814767,0.27165577737698066,0.7473335278046165,0.15767563099220502,0.528708853546207,0.8294618127834893,0.09039517173529076,3.571777349267561e-4,0.012417603969462279,-0.5137064663278198,2603,2211,2337,2716,2724,2521,2620,2275,2683,1607,1719,2002,0.6935518901848899,-0.3202666590474668,0.00560358892007641,0.9858006046319724,1.0064907791061022,0.4814776018250602,0.7375185109424156,-0.154745263254429,0.9004536349261872,-1.8823748318442615,-1.5927123892064452,-0.8607974671841061,9
AT3G21430.4,ALY3,3,7544436,7553682,-,9246,protein_coding,Protein ALWAYS EARLY 3 [Source:UniProtKB/Swiss-Prot;Acc:Q6A332],9.342188562196961,9.170027911732648,9.327434884754359,9.36532731936938,9.586713093266829,9.303416477610412,9.534102096905004,9.546070748921046,9.318512131340977,9.022315606005787,9.223341243177916,9.350053172095556,0.2722183590369475,0.7479996522448437,0.14253691631722198,0.14684166054305844,0.4862750238381227,0.18820195014615934,0.5650592042558724,0.8669213912370244,-0.07492014280124616,560,626,674,619,755,651,715,676,682,491,596,782,-1.1345485676663658,-0.3228390233196976,0.26749519075060657,-0.40892942953828365,1.2636841769942448,-0.015373286824747505,0.7717389986023248,0.2920924496702026,0.36588422642899066,-1.9831540003924282,-0.6917979071136378,1.595747172408791,9
AT5G51260.1,,5,20831984,20833815,-,1831,protein_coding,Acid phosphatase [Source:UniProtKB/TrEMBL;Acc:Q9LU48],8.175681046915408,7.796893828514869,7.8477484757140346,8.298503309283312,8.416747918575673,7.723013408114695,8.18973129360823,8.361970989477019,8.242783767360336,7.641790017586528,7.973293621221957,7.942365507503645,0.27380505522028653,0.7504158561712203,0.22852681401900593,0.1252024118206579,0.4493579752420461,0.3197066299311134,0.6786723828237963,0.9105382043276685,-0.08694347211868493,249,241,241,295,335,217,281,297,323,188,250,294,-0.4245982939483734,-0.6073850034508124,-0.6073850034508124,0.6264252856906506,1.5403588332028453,-1.1557451319581291,0.30654854406138243,0.6721219630662603,1.2661787689491868,-1.8183469539044703,-0.4017499552605685,0.6035769470028457,9
AT1G56010.2,NAC021,1,20946571,20949281,-,2710,protein_coding,NAC domain-containing protein 21/22 [Source:UniProtKB/Swiss-Prot;Acc:Q84TE6],10.457260311929614,10.360399684220438,10.262912726641778,10.553827088686688,10.878578860825645,10.17018938831633,11.000157128855385,10.689098726665163,10.57864148405232,10.061449548818686,10.101103272957914,10.271313542929557,0.27547863373834464,0.7514834604600173,0.200745918835894,0.02757962329799361,0.20081133084958402,0.40521935757703137,0.24478993024955906,0.6534887787999929,-0.21449227454515196,1214,1430,1290,1412,1850,1188,1977,1494,1635,1010,1096,1482,-0.7166797364864501,0.02341344159039372,-0.4562765812371902,-0.03826098991600994,1.4624835100731457,-0.8057650264401442,1.8976308879238826,0.24270030916871782,0.7258166893022131,-1.4156566268923583,-1.1209898985839852,0.20158402149778204,9
AT1G65040.6,HRD1B,1,24159834,24163087,-,3253,protein_coding,ERAD-associated E3 ubiquitin-protein ligase HRD1B [Source:UniProtKB/Swiss-Prot;Acc:Q6NPT7],8.198593803411354,8.510819586010124,8.03737243323446,8.655168088973278,8.332765191720851,8.338459934844895,8.23009387277131,8.317713895129515,8.578826192906735,8.079655331567633,8.024118122469714,8.151290350766963,0.2782989565512194,0.7534782407589804,0.18643884753616724,0.4815744829668689,0.8014215449889128,0.12125036756653447,0.30530679327493293,0.7071167686917098,-0.17759975566635886,253,396,275,378,316,333,289,288,408,255,259,340,-1.1351022424654835,1.4482338955594107,-0.7376659135385767,1.123058717346487,0.0030108812797496366,0.31012077181417763,-0.48475188603963604,-0.5028171737181317,1.6650173477013601,-1.098971667108492,-1.026710516394509,0.436577785563648,9
AT2G04100.1,DTX6,2,1376694,1379130,-,2436,protein_coding,Protein DETOXIFICATION 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWF5],8.717937078736663,8.190787326894954,8.295126790237882,8.823848893920427,8.613154334804058,8.364144142826222,8.715569460329876,8.543736080153675,8.517589683800946,7.780024915650725,8.001750203912291,7.96659675293426,0.2819332064537112,0.7569472870674692,0.19553873645381184,0.3260025096262787,0.6900279300825488,0.17859023479858474,0.00687406720555571,0.10053271053571991,-0.49828429759525183,363,317,329,425,384,339,405,337,391,207,255,299,0.40324562338480174,-0.32656284910178973,-0.13617803019224411,1.3869005210841208,0.7364190564765066,0.022475985565710545,1.0695924895682114,-0.009254817585880388,0.8474768675070748,-2.071757022439291,-1.3102177468011087,-0.6121400774661081,9
AT2G17710.1,,2,7693596,7694746,+,1150,protein_coding,At2g17710/T17A5.17 [Source:UniProtKB/TrEMBL;Acc:Q8W1E8],9.281779022761619,9.017280404573551,9.125924145256457,9.55682583330531,9.64285739795085,8.9348484831306,9.872074736319266,9.35977681748798,9.282152494603249,8.172431396966637,8.552499166004823,8.81949762222099,0.2838217428470074,0.7583831764654702,0.26561878626241203,0.12066385607996612,0.4412577580113793,0.3843990369466039,0.015019245710716044,0.16239685991389058,-0.6064315504752064,537,563,586,707,785,504,904,594,665,272,374,541,-0.28869426418859123,-0.13550955257831832,0,0.7128980809555008,1.1724522157863195,-0.4831210135400914,1.8735668573871838,0.0471337574185455,0.46544585450813686,-1.849999978677911,-1.2490445715914558,-0.26512738547931847,9
AT1G77890.5,,1,29292405,29295813,+,3408,protein_coding,At1g77890 [Source:UniProtKB/TrEMBL;Acc:Q147F2],8.51384135382537,7.933265377256744,7.9232232548849755,8.406483663675068,8.631770822060895,8.031603955348649,8.57378291175927,8.634734404135594,8.333367394424023,7.759059822993943,7.783108794991993,7.8411533003448985,0.28492092534100305,0.759305318991195,0.22996117298847277,0.0826851141695116,0.36757751597565913,0.3724347918670282,0.10315467300686154,0.45678172707511044,-0.3538446631518444,315,265,254,318,389,269,367,359,344,204,219,274,0.2837889152645776,-0.554996055960774,-0.7395287496303513,0.3341160135380987,1.525190672678098,-0.4878932582627458,1.1561252853389432,1.021919689942887,0.7702841985752815,-1.578313720855703,-1.3266782294880974,-0.4040147611402107,9
AT3G28340.1,GATL10,3,10588947,10590685,-,1738,protein_coding,Hexosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8QNM3],7.46678715209767,6.955264700803527,7.259954285755157,7.307929627824036,7.547932713911075,7.524715852967461,7.433763370940333,7.186620772733498,7.546982671319689,6.187355921504677,6.659951159849504,6.761403005351098,0.2864052853521938,0.7604292142542469,0.22758268736884946,0.45162091185123804,0.7839644422307234,0.16108142020634403,0.001999700972548174,0.04299267738835028,-0.6819078536883046,152,134,160,148,183,189,166,131,199,68,100,129,0.1442200823774445,-0.33503434521529496,0.3572220501964398,0.037719098467946834,0.9696027076760514,1.1293541835402978,0.5169735260606863,-0.41491008314741823,1.395606643314042,-2.0923005797220062,-1.2402927084460251,-0.468160575102167,9
AT3G15518.1,,3,5249112,5249754,+,642,protein_coding,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q8GYA5],6.014531365317104,5.607833065061877,6.099524241957136,6.788949123499838,6.132675106127844,5.65594366969121,6.2395019354207655,6.249806806027069,6.313198486349462,4.7207006854854265,4.461108861810825,4.448317747317948,0.28972110588844435,0.7628372997200498,0.34918285172093766,0.2850289432012438,0.654917951914117,0.3526749072990148,8.342260202218849e-5,0.0041725175872137435,-1.4146444142872003,55,52,71,103,68,51,72,68,84,24,21,25,-0.11252873097143985,-0.23167679905884667,0.5229276321613965,1.793840358427069,0.4037795640739896,-0.27139282175464896,0.5626436548571987,0.4037795640739896,1.039235927206826,-1.3437254345413103,-1.462873502628717,-1.304009411845508,9
AT1G04970.3,,1,1411088,1413627,+,2539,protein_coding,Putative BPI/LBP family protein At1g04970 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAU5],6.5119784004848285,5.58039863963024,5.573902467674637,6.49771402082915,6.831640784895441,5.599395583507621,7.027242554741542,6.78575195738381,6.7861193904187544,4.935255506110633,6.001729625615971,5.442797329220284,0.29079030063638434,0.7640369861336387,0.44792670821334796,0.027567889846940398,0.20081133084958402,0.9281377610047339,0.31219757803976095,0.711803627841136,-0.43600232142805795,78,51,49,84,111,49,125,99,117,28,63,51,0.08139335418972314,-0.769298476696417,-0.8323126863916867,0.27043598327553203,1.1211278141616723,-0.8323126863916867,1.5622272820285596,0.7430425559900543,1.3101704432474812,-1.4939618881920178,-0.3912132185247992,-0.769298476696417,9
AT3G56891.1,HIPP45,3,21064088,21064986,-,898,protein_coding,Heavy metal-associated isoprenylated plant protein 45 [Source:UniProtKB/Swiss-Prot;Acc:B3H6D0],5.665650779059369,4.6894161194701365,5.05995607501373,5.842624954731211,6.068528759506871,4.763618158442554,6.664560225520337,6.047876035861479,6.053788152623884,4.397992861078275,5.046097969724555,4.272876627007834,0.2910490499154867,0.7642370314115445,0.48154807631883195,0.012976599553702102,0.12777910227202194,1.1193531064702371,0.20499555566293615,0.6069870120941014,-0.5975078045114445,43,27,34,53,65,27,97,59,70,19,32,22,-0.1129564989449809,-0.7906954926148669,-0.4941846828842918,0.31063037209869787,0.8189346173511124,-0.7906954926148669,2.1744126046908843,0.5647824947249052,1.0307280528729517,-1.1295649894498099,-0.5789020570930276,-1.0024889281367064,9
AT1G74790.1,HIPL1,1,28098464,28101896,+,3432,protein_coding,HIPL1 protein [Source:UniProtKB/Swiss-Prot;Acc:Q9SSG3],11.13465035265823,10.663844408411329,10.757552807943476,11.129591235093974,10.873894739216832,11.022073458042641,10.9012967945825,11.05607878207378,11.174710135451297,10.196233090492447,10.10373113641701,10.184106017973194,0.29184014997086205,0.7645655107401625,0.14644694848634388,0.1883999449395551,0.5473647374077695,0.1827129943866626,4.691685100486117e-7,6.201789019093133e-5,-0.704386503722586,1942,1765,1818,2105,1844,2145,1846,1927,2472,1109,1098,1395,0.374668764499383,-0.05829992744658496,0.07134606505700997,0.7733913452179862,0.13494598590783013,0.8712373772961711,0.13983828751173938,0.3379765024700637,1.6711286895353323,-1.6629748535288165,-1.6898825123503174,-0.9633757241697949,9
AT3G50150.2,,3,18595731,18597646,-,1915,protein_coding,"Transmembrane protein, putative (DUF247) [Source:UniProtKB/TrEMBL;Acc:Q9SN03]",3.779215365141232,3.0615633034164684,4.885138867599047,5.579269294840596,4.415662817786181,3.5434169845790513,5.441494121695932,4.838445073287562,5.190605827611504,4.397992861078275,4.24959215303883,4.14281681650009,0.2992866153940814,0.7694394319159354,0.6716188852301765,0.08168413140840239,0.36519298013082163,1.1169445923764463,0.7979953013696834,NA,0.16744563837936008,11,8,30,44,20,11,41,25,38,19,18,20,-1.0544591198535156,-1.3025671480543428,0.51689172541839,1.6747291903555834,-0.310135035251034,-1.0544591198535156,1.4266211621547562,0.10337834508367799,1.1785131339539292,-0.3928377113179764,-0.4755403873849188,-0.310135035251034,9
AT1G04290.1,,1,1147297,1148533,-,1236,protein_coding,F19P19.27 protein [Source:UniProtKB/TrEMBL;Acc:P93828],8.615244172667719,8.291505190903608,8.367585560878572,8.711174573963348,8.520290530490817,8.45459085368888,8.505541662353881,8.666451501328128,8.546730890639994,7.986525666576264,8.176676669664124,7.999850978407146,0.30030277916461817,0.7701165024847751,0.13752003226509535,0.27111939245725913,0.6412143815332061,0.1461214696479231,0.005799251777040257,0.09030725760745746,-0.3729732326720078,338,340,346,393,360,361,350,367,399,239,288,306,-0.057690511450192265,-0.013026889682301151,0.12096397562137219,1.1705590871668132,0.43360932799660995,0.45594113888055554,0.2102912191571544,0.5899320041842289,1.3045499524704867,-2.2685397889608026,-1.17428105564747,-0.77230845973645,9
AT4G30790.1,ATG11,4,14992396,14998649,-,6253,protein_coding,Autophagy-related protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUG7],10.629444595148303,10.583211329504957,10.432458891311361,10.687339257838987,11.066834666482135,10.355531150149561,11.024745430688471,10.743085150269858,10.705195644870926,10.230907332288396,10.416441012643507,10.396098492545878,0.3035374129296647,0.7721019318536904,0.18186453089668436,0.11174888208303627,0.42689121048119666,0.2810060770151015,0.25752705956343325,0.6654050047231315,-0.200450100778742,1368,1669,1451,1549,2108,1351,2011,1551,1785,1136,1364,1616,-0.7512015404818265,0.31578232275858104,-0.45698339879095,-0.10959330378244524,1.8719481565211689,-0.8114630875751386,1.528102858400506,-0.10250371000676146,0.7269787617482398,-1.5735944184611441,-0.7653807280331941,0.1279080877029611,9
AT4G20830.2,,4,11155460,11157322,+,1862,protein_coding,Berberine bridge enzyme-like 19 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVG4],13.365635855280697,12.673357107962186,12.990131253607572,13.550302730331829,13.16197161393967,12.98425545539985,13.482240262758928,13.224061969405355,13.46045388539976,12.431711769160103,11.973300179980438,12.185500204064235,0.3036803110104542,0.7721367981480468,0.21450638999527183,0.08759604297962417,0.3790777462780812,0.35621894420372596,7.19264675517356e-5,0.003737380035334028,-0.8285524249153002,9120,7110,8548,11275,9010,8361,11050,8663,12058,5226,4015,5589,0.31447333077502476,-0.49116625905966366,0.08520674103102388,1.1782311994783847,0.2703836019781015,0.010254202076254361,1.08804766330286,0.13130054840962546,1.492069905369211,-1.246303068636058,-1.7316909011185495,-1.1008069636062114,9
AT1G25370.1,,1,8897564,8899111,-,1547,protein_coding,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q8LFI6],8.364811211036605,7.894804215155885,7.786879271254727,8.207972062076392,8.364277820425173,8.084065277576041,8.372128877327816,8.4002022799228,8.052724665674427,7.821062671463352,7.815530450058446,7.737943354365875,0.3037299779641144,0.7721710303823569,0.18983343432175304,0.17680585654457348,0.5322986936534018,0.24901761759225355,0.19121668290042643,0.5907655011196171,-0.24356441086423422,284,258,231,277,323,279,319,305,283,213,224,255,0.36446387789025303,-0.3598210259426075,-1.1119630414613473,0.16946409608909827,1.4508912336395439,0.22517831946085676,1.3394627868960267,0.9494632232937174,0.33660676620437374,-1.613391051807174,-1.3069628232625021,-0.44339236100024526,9
AT5G57220.1,CYP81F2,5,23187840,23189902,+,2062,protein_coding,Cytochrome P450 81F2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVD6],10.216114911430473,8.659152637309028,9.534156231210329,10.53222390921089,10.034307858640283,9.458506854230007,11.268897906359918,9.94562382177273,9.95256645901314,9.180479855830054,9.189106124480388,8.595419087367192,0.3041489864087543,0.7724650701147536,0.4702972139291552,0.04208935606933133,0.2556219956292446,0.9299000805758645,0.19704860305725672,0.5984928749059865,-0.5913075546139747,1027,439,778,1391,1030,725,2382,892,1059,548,582,463,0.1570307187582741,-0.9421843125496446,-0.30845319756089556,0.8374971667107952,0.16263895871392675,-0.4075321034440923,2.6900857653947194,-0.09534007924609499,0.21685194495190233,-0.7384182608275984,-0.6748582079968685,-0.8973183929044235,9
AT4G21865.1,,4,11601706,11603283,+,1577,protein_coding,At4g21865 [Source:UniProtKB/TrEMBL;Acc:A0JPV5],5.111022806207079,5.050974374322627,5.10054003574834,5.479595919077919,5.023743360066366,5.762795581829901,5.09324917706309,5.922138181063582,5.786972350647358,4.60013528929526,5.359266238145738,5.266640820740285,0.304297593024955,0.7724922855013607,0.3773143840629846,0.11792503190432309,0.43652722495896634,0.5701208749753772,0.9323418929984054,0.9849899819298554,0.03156467978534303,29,35,35,41,31,55,32,54,58,22,40,45,-0.9494164508973566,-0.41950959458255294,-0.41950959458255294,0.11039726173225077,-0.7727808321257553,1.3468465931334594,-0.6844630227399547,1.2585287837476586,1.6118000212908612,-1.567641116597961,0.022079452346450153,0.4636684992754532,9
AT1G21110.1,IGMT3,1,7389981,7391603,-,1622,protein_coding,Indole glucosinolate O-methyltransferase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPU6],11.916686650941477,11.519142618632124,11.726670011309698,12.147314056118963,11.89909352894654,11.575768363188061,12.255832779191573,12.19783244160596,12.313622640893103,10.943329412874132,10.707388399146941,10.68605917520048,0.3047425213540084,0.7728825888511921,0.16304976597314433,9.001666324091763e-4,0.0206118223274476,0.5270248413308181,2.9260740599239224e-9,9.02506278636535e-7,-0.9466131548397557,3340,3194,3560,4263,3754,3149,4722,4253,5445,1862,1669,1976,-0.0788953146735459,-0.20375944412978114,0.10925611327420584,0.7104854489436125,0.27517146337358694,-0.24224496348273036,1.1030377463436947,0.7019331113096239,1.7213717572810787,-1.342930816977078,-1.5079909333130603,-1.2454341679496066,9
AT3G46450.1,,3,17092848,17095729,-,2881,protein_coding,SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein [Source:UniProtKB/TrEMBL;Acc:F4J934],8.914114480500146,8.843542347260357,8.792925979711583,9.016942711673803,8.81235039708095,9.221478996340021,9.189819044124999,9.000947231782792,8.748331907611675,8.535064803522081,8.908644000562745,8.495705835308152,0.30591413223791214,0.773593642865991,0.17664937287515944,0.4178135857168933,0.7610044590583052,0.13990053866913887,0.2657299036378933,0.6735071662158066,-0.19300025596562387,416,499,465,486,441,615,563,463,459,350,479,432,-0.830731984637257,0.39324590988745933,-0.10814262521905095,0.20153852881732304,-0.4620639441177641,2.103865617897906,1.337036093617361,-0.13763606846061038,-0.19662295494372925,-1.804015611608718,0.09831147747186504,-0.5947844387047815,9
AT5G09680.1,RLF,5,2999202,3000591,-,1389,protein_coding,reduced lateral root formation [Source:TAIR;Acc:AT5G09680],8.158254465383111,8.007241934821893,7.742689283196663,8.122434955955285,8.184289190412441,8.226229837050925,8.340216170457468,8.125714617000188,8.146129292176024,7.336838568856639,8.062446418196128,7.8619717625059575,0.30822617596322777,0.7741379010173811,0.20151734873706587,0.2438165781919123,0.6140100049829587,0.2304116341747191,0.33580566484513585,0.7301296547436751,-0.19179197059668887,246,279,224,261,285,308,312,252,302,152,266,278,-0.4046054297512601,0.34761874950460375,-0.9060882159218361,-0.062685348271322,0.48438678209657904,1.0086642403658175,1.0998429287604676,-0.2678373971592849,0.8718962077738422,-2.547304607025539,0.05128801222199072,0.3248240774059412,9
AT1G62045.1,,1,22934667,22935458,-,791,protein_coding,Ankyrin repeat protein [Source:UniProtKB/TrEMBL;Acc:Q8GYM5],6.040128015282976,5.661184750087037,5.4537354287667625,6.175530921817989,5.638716731006946,6.1251828027021675,6.026849642098042,6.141127716771654,6.379487758276958,5.470423444910302,5.702163011914527,5.549317408074933,0.3144908282271286,0.7798390031592615,0.2727792682020228,0.08095467019972546,0.3632946681863578,0.46890708575928297,0.5710520435815551,0.868857201143755,-0.15678970163280856,56,54,45,67,48,71,62,63,88,41,51,55,-0.18762537603640816,-0.3429015493079185,-1.041644329029715,0.6663935769568988,-0.8087300691224496,0.9769459234999195,0.2782031437781229,0.3558412304138781,2.2967933963077574,-1.352196675572736,-0.575815809215184,-0.26526346267216333,9
AT5G66400.1,RAB18,5,26518297,26519447,-,1150,protein_coding,RAB18 [Source:UniProtKB/TrEMBL;Acc:A0A178UN24],6.474919632019558,5.090406988628778,3.741157802887507,3.402581380531236,3.929772765766327,8.334134423922173,7.398779959332257,7.312237810532286,5.737279153376448,0,5.729644385504436,4.073108263928958,0.3146605235463753,0.7798390031592615,1.375237401718595,0.27133933046342795,0.641275227668354,1.5042848872731638,0.4797840269133113,0.8218914924152978,-0.9725340668881034,76,36,13,9,14,332,162,143,56,0,52,19,0,-0.4167735706949248,-0.6564183738445066,-0.698095730913999,-0.6459990345771335,2.6673508524475187,0.8960631769940883,0.698095730913999,-0.2083867853474624,-0.7918697843203572,-0.2500641424169549,-0.5939023382402678,9
AT1G29690.1,CAD1,1,10379020,10382153,-,3133,protein_coding,MACPF domain-containing protein CAD1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7N2],9.804752053927785,9.17920118151089,9.204825219308958,9.714941828203099,9.616928372389363,9.460492582807285,9.89892470304351,9.674457338042787,9.730870179764443,9.20910331709243,9.048877655930498,9.161402475653778,0.3159922621781898,0.7810853561483653,0.17690964280279625,0.048583943220534255,0.27658482881287627,0.3474251651844554,0.10969892877762742,0.46861004396902306,-0.28345403392458357,772,630,619,789,771,726,921,739,908,559,528,686,0.41482715337199627,-0.7326817254362523,-0.82157325830168,0.5522049768912937,0.40674610492968466,0.043098925025662226,1.6189033712764263,0.14815255477571315,1.5138497415263752,-1.3064361648403766,-1.5569486665520365,-0.2801430126668022,9
AT5G16830.1,SYP21,5,5532846,5535295,-,2449,protein_coding,Syntaxin-21 [Source:UniProtKB/Swiss-Prot;Acc:Q39233],10.319027947284523,10.071136923476255,9.945461687302936,10.246613723732409,10.469500223691947,10.09931658381052,10.600107091282988,10.231923184415338,10.139916296585362,9.685338870234848,9.826713867760366,9.758073781469333,0.3170180396942376,0.7822980100599901,0.16034016744107618,0.17265785844220236,0.5262269718767255,0.21844890013063306,0.024435048845190408,0.2171623218018437,-0.3620185357544446,1103,1170,1035,1141,1393,1131,1498,1088,1206,778,906,1038,-0.108913456632188,0.23995673911394283,-0.462990670225276,0.0889532215521847,1.4011217189853933,0.03688304308261294,1.9478585929158967,-0.18701872433654565,0.4274093816044012,-1.8011942568932704,-1.1346959724827517,-0.4473696166844045,9
AT1G05890.2,ARI5,1,1779256,1784427,+,5171,protein_coding,RBR-type E3 ubiquitin transferase [Source:UniProtKB/TrEMBL;Acc:F4IAE4],8.701989549100649,8.521678163904033,8.143148344130237,8.700145864501744,8.873073043700039,8.513160613004755,8.795073916002284,8.342468585455006,9.15071606872461,8.378920271070074,8.191575608469439,8.53188197498371,0.3234895765687458,0.7869707451867592,0.23057749896856528,0.15808348305139983,0.5039291687573951,0.3293517328324267,0.6749998555733498,0.9095365409147904,-0.09821146301819962,359,399,296,390,460,376,428,293,607,314,291,443,-0.3183965735082357,0.12077111408933079,-1.010085681474403,0.021958384379878324,0.7905018376756197,-0.13175030627926995,0.43916768759756647,-1.0430232580442205,2.4044430895966764,-0.8124602220554981,-1.0649816424240988,0.6038555704466539,9
AT3G19780.2,,3,6870130,6874850,+,4720,protein_coding,"LOCATED IN: endomembrane system; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF179 (InterPro:IPR003774), Thioredoxin fold (InterPro:IPR012335), Thioredoxin-like fold (InterPro:IPR012336); BEST Arabidopsis thaliana protein match is: Prot /.../ unknown function (DUF179) (TAIR:AT1G33780.1); Has 74 Blast hits to 72 proteins in 32 species: Archae - 0; Bacteria - 24; Metazoa - 11; Fungi - 3; Plants - 32; Viruses - 0; Other Eukaryotes - 4 (source: NCBI BLink). [Source:TAIR;Acc:AT3G19780]",0,6.809287284229726,5.812466170288957,6.921472530478389,6.499963224319001,7.329934751752031,7.764365284007719,3.2979520451024302,7.525185968758947,5.470423444910302,6.428001399304836,5.7413201768961075,0.327336659302157,0.7906806811103012,1.1498126061791816,0.2701261148264592,0.6406290444433063,1.2942921098912414,0.9193152780691077,0.9815039955735931,0.11914135245520555,0,121,58,113,88,165,209,8,196,41,85,63,-1.401771664145317,0.3727466064205072,-0.5511761294939301,0.2554230843996263,-0.11121292191562665,1.0180259775353524,1.6633053486501976,-1.284448142124436,1.472654625366266,-0.8004886137883022,-0.155209242673457,-0.4778489282308796,9
AT1G72280.1,AERO1,1,27211821,27214688,-,2867,protein_coding,Like disulfide bond formation protein [Source:UniProtKB/TrEMBL;Acc:Q0WSW0],8.817508666368004,8.377701404805785,8.286357933218856,8.980943958182063,8.724884120189198,8.393542324091237,8.51373961419703,8.500396343708315,8.7732028332747,7.5471252332269145,7.828297814894075,7.396456063075627,0.32994504004554737,0.7920207829904727,0.20844078565279658,0.6703451780613562,0.9001558572750178,0.091230643006404,2.7699839822760526e-5,0.0018010885039350614,-0.9140936774610944,389,361,327,474,415,346,352,327,467,176,226,201,0.5246454795674474,0.23423216633077132,-0.11841257117090682,1.4062573233216429,0.7943149847157895,0.07865360566826625,0.14088502993326826,-0.11841257117090682,1.3336539950124737,-1.6845700818401244,-1.1659748796317742,-1.4252724807359494,9
